move_name,move_url,pokemon,move_accuracy,move_category,move_crit_rate,move_damage_class,move_drain,move_effect,move_effect_chance,move_flinch_chance,move_healing,move_max_hits,move_max_turns,move_min_hits,move_min_turns,move_power,move_pp,move_priority,move_stat_chance,move_stat_change,move_stat_change_amount,move_target,move_type
water-gun,https://pokeapi.co/api/v2/move/55/,slowbro,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,wartortle,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,seadra,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,horsea,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,poliwrath,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,poliwrath,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,squirtle,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,tentacruel,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,staryu,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,lapras,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,poliwag,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,poliwhirl,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,poliwhirl,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,omanyte,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,tentacool,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,omastar,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,slowpoke,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,blastoise,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,blastoise,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
water-gun,https://pokeapi.co/api/v2/move/55/,starmie,100.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,40.0,25,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,vaporeon,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,kabutops,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,wartortle,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,seadra,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,horsea,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,squirtle,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,golduck,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,tentacruel,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,staryu,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,lapras,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,kabuto,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,poliwag,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,poliwhirl,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,omanyte,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,tentacool,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,omastar,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,gyarados,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,gyarados,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,blastoise,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
hydro-pump,https://pokeapi.co/api/v2/move/56/,psyduck,80.0,damage,0,special,0,Inflicts regular damage.,,0,0,,,,,110.0,5,0,0,,,selected-pokemon,water
haze,https://pokeapi.co/api/v2/move/114/,vaporeon,,whole-field-effect,0,status,0,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.",,0,0,,,,,,30,0,0,,,entire-field,ice
haze,https://pokeapi.co/api/v2/move/114/,koffing,,whole-field-effect,0,status,0,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.",,0,0,,,,,,30,0,0,,,entire-field,ice
haze,https://pokeapi.co/api/v2/move/114/,weezing,,whole-field-effect,0,status,0,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.",,0,0,,,,,,30,0,0,,,entire-field,ice
haze,https://pokeapi.co/api/v2/move/114/,golbat,,whole-field-effect,0,status,0,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.",,0,0,,,,,,30,0,0,,,entire-field,ice
haze,https://pokeapi.co/api/v2/move/114/,zubat,,whole-field-effect,0,status,0,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.",,0,0,,,,,,30,0,0,,,entire-field,ice
acid-armor,https://pokeapi.co/api/v2/move/151/,vaporeon,,net-good-stats,0,status,0,Raises the user's Defense by two stages.,,0,0,,,,,,20,0,0,defense,2.0,user,poison
acid-armor,https://pokeapi.co/api/v2/move/151/,grimer,,net-good-stats,0,status,0,Raises the user's Defense by two stages.,,0,0,,,,,,20,0,0,defense,2.0,user,poison
acid-armor,https://pokeapi.co/api/v2/move/151/,muk,,net-good-stats,0,status,0,Raises the user's Defense by two stages.,,0,0,,,,,,20,0,0,defense,2.0,user,poison
sing,https://pokeapi.co/api/v2/move/47/,clefairy,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
sing,https://pokeapi.co/api/v2/move/47/,clefable,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
sing,https://pokeapi.co/api/v2/move/47/,jigglypuff,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
sing,https://pokeapi.co/api/v2/move/47/,lapras,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
sing,https://pokeapi.co/api/v2/move/47/,chansey,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
sing,https://pokeapi.co/api/v2/move/47/,wigglytuff,55.0,ailment,0,status,0,Puts the target to sleep.,,0,0,,4.0,,2.0,,15,0,0,,,selected-pokemon,normal
minimize,https://pokeapi.co/api/v2/move/107/,clefairy,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
minimize,https://pokeapi.co/api/v2/move/107/,clefable,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
minimize,https://pokeapi.co/api/v2/move/107/,staryu,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
minimize,https://pokeapi.co/api/v2/move/107/,grimer,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
minimize,https://pokeapi.co/api/v2/move/107/,muk,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
minimize,https://pokeapi.co/api/v2/move/107/,chansey,,net-good-stats,0,status,0,"Raises the user's evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",,0,0,,,,,,10,0,0,evasion,2.0,user,normal
light-screen,https://pokeapi.co/api/v2/move/113/,clefairy,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,electrode,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,electabuzz,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,mr-mime,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,voltorb,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,staryu,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,zapdos,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
light-screen,https://pokeapi.co/api/v2/move/113/,chansey,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,30,0,0,,,users-field,psychic
metronome,https://pokeapi.co/api/v2/move/118/,clefairy,,unique,0,status,0,"Selects any move at random and uses it.  Moves the user already knows are not eligible.  Assist, meta, protection, and reflection moves are also not eligible; specifically, assist, chatter, copycat, counter, covet, destiny bond, detect, endure, feint, focus punch, follow me, helping hand, me first, metronome, mimic, mirror coat, mirror move, protect, quick guard, sketch, sleep talk, snatch, struggle, switcheroo, thief, trick, and wide guard will not be selected by this move.

This move cannot be copied by mimic or mirror move, nor selected by assist, metronome, or sleep talk.",,0,0,,,,,,10,0,0,,,user,normal
metronome,https://pokeapi.co/api/v2/move/118/,clefable,,unique,0,status,0,"Selects any move at random and uses it.  Moves the user already knows are not eligible.  Assist, meta, protection, and reflection moves are also not eligible; specifically, assist, chatter, copycat, counter, covet, destiny bond, detect, endure, feint, focus punch, follow me, helping hand, me first, metronome, mimic, mirror coat, mirror move, protect, quick guard, sketch, sleep talk, snatch, struggle, switcheroo, thief, trick, and wide guard will not be selected by this move.

This move cannot be copied by mimic or mirror move, nor selected by assist, metronome, or sleep talk.",,0,0,,,,,,10,0,0,,,user,normal
metronome,https://pokeapi.co/api/v2/move/118/,mew,,unique,0,status,0,"Selects any move at random and uses it.  Moves the user already knows are not eligible.  Assist, meta, protection, and reflection moves are also not eligible; specifically, assist, chatter, copycat, counter, covet, destiny bond, detect, endure, feint, focus punch, follow me, helping hand, me first, metronome, mimic, mirror coat, mirror move, protect, quick guard, sketch, sleep talk, snatch, struggle, switcheroo, thief, trick, and wide guard will not be selected by this move.

This move cannot be copied by mimic or mirror move, nor selected by assist, metronome, or sleep talk.",,0,0,,,,,,10,0,0,,,user,normal
comet-punch,https://pokeapi.co/api/v2/move/4/,kangaskhan,85.0,damage,0,physical,0,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",,0,0,5.0,,2.0,,18.0,15,0,0,,,selected-pokemon,normal
comet-punch,https://pokeapi.co/api/v2/move/4/,hitmonchan,85.0,damage,0,physical,0,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",,0,0,5.0,,2.0,,18.0,15,0,0,,,selected-pokemon,normal
mega-punch,https://pokeapi.co/api/v2/move/5/,kangaskhan,85.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,normal
mega-punch,https://pokeapi.co/api/v2/move/5/,hitmonchan,85.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,normal
mega-punch,https://pokeapi.co/api/v2/move/5/,mew,85.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,normal
dizzy-punch,https://pokeapi.co/api/v2/move/146/,kangaskhan,100.0,damage+ailment,0,physical,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,20.0,0,0,,5.0,,2.0,70.0,10,0,0,,,selected-pokemon,normal
roar,https://pokeapi.co/api/v2/move/46/,growlithe,,force-switch,0,status,0,"Switches the target out for another of its trainer's Pokémon selected at random.  Wild battles end immediately.

Doesn't affect Pokémon with suction cups or under the effect of ingrain.",,0,0,,,,,,20,-6,0,,,selected-pokemon,normal
roar,https://pokeapi.co/api/v2/move/46/,arcanine,,force-switch,0,status,0,"Switches the target out for another of its trainer's Pokémon selected at random.  Wild battles end immediately.

Doesn't affect Pokémon with suction cups or under the effect of ingrain.",,0,0,,,,,,20,-6,0,,,selected-pokemon,normal
roar,https://pokeapi.co/api/v2/move/46/,vulpix,,force-switch,0,status,0,"Switches the target out for another of its trainer's Pokémon selected at random.  Wild battles end immediately.

Doesn't affect Pokémon with suction cups or under the effect of ingrain.",,0,0,,,,,,20,-6,0,,,selected-pokemon,normal
roar,https://pokeapi.co/api/v2/move/46/,ninetales,,force-switch,0,status,0,"Switches the target out for another of its trainer's Pokémon selected at random.  Wild battles end immediately.

Doesn't affect Pokémon with suction cups or under the effect of ingrain.",,0,0,,,,,,20,-6,0,,,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,koffing,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,seadra,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,seadra,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,horsea,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,magmar,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smokescreen,https://pokeapi.co/api/v2/move/108/,weezing,100.0,net-good-stats,0,status,0,Lowers the target's accuracy by one stage.,,0,0,,,,,,20,0,0,accuracy,-1.0,selected-pokemon,normal
smog,https://pokeapi.co/api/v2/move/123/,koffing,70.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,40.0,0,0,,,,,30.0,20,0,0,,,selected-pokemon,poison
smog,https://pokeapi.co/api/v2/move/123/,magmar,70.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,40.0,0,0,,,,,30.0,20,0,0,,,selected-pokemon,poison
smog,https://pokeapi.co/api/v2/move/123/,weezing,70.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,40.0,0,0,,,,,30.0,20,0,0,,,selected-pokemon,poison
sludge,https://pokeapi.co/api/v2/move/124/,koffing,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,65.0,20,0,0,,,selected-pokemon,poison
sludge,https://pokeapi.co/api/v2/move/124/,weezing,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,65.0,20,0,0,,,selected-pokemon,poison
sludge,https://pokeapi.co/api/v2/move/124/,weezing,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,65.0,20,0,0,,,selected-pokemon,poison
sludge,https://pokeapi.co/api/v2/move/124/,grimer,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,65.0,20,0,0,,,selected-pokemon,poison
sludge,https://pokeapi.co/api/v2/move/124/,muk,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,65.0,20,0,0,,,selected-pokemon,poison
leech-seed,https://pokeapi.co/api/v2/move/73/,exeggcute,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
leech-seed,https://pokeapi.co/api/v2/move/73/,bulbasaur,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
leech-seed,https://pokeapi.co/api/v2/move/73/,venusaur,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
leech-seed,https://pokeapi.co/api/v2/move/73/,venusaur,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
leech-seed,https://pokeapi.co/api/v2/move/73/,ivysaur,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
leech-seed,https://pokeapi.co/api/v2/move/73/,ivysaur,90.0,ailment,0,status,0,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.",,0,0,,,,,,10,0,0,,,selected-pokemon,grass
reflect,https://pokeapi.co/api/v2/move/115/,exeggcute,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from physical attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,20,0,0,,,users-field,psychic
reflect,https://pokeapi.co/api/v2/move/115/,alakazam,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from physical attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,20,0,0,,,users-field,psychic
reflect,https://pokeapi.co/api/v2/move/115/,kadabra,,field-effect,0,status,0,"Erects a barrier around the user's side of the field that reduces damage from physical attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",,0,0,,,,,,20,0,0,,,users-field,psychic
barrage,https://pokeapi.co/api/v2/move/140/,exeggcute,85.0,damage,0,physical,0,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",,0,0,5.0,,2.0,,15.0,20,0,0,,,selected-pokemon,normal
barrage,https://pokeapi.co/api/v2/move/140/,exeggutor,85.0,damage,0,physical,0,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",,0,0,5.0,,2.0,,15.0,20,0,0,,,selected-pokemon,normal
double-kick,https://pokeapi.co/api/v2/move/24/,nidoran-m,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
double-kick,https://pokeapi.co/api/v2/move/24/,nidorina,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
double-kick,https://pokeapi.co/api/v2/move/24/,jolteon,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
double-kick,https://pokeapi.co/api/v2/move/24/,nidorino,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
double-kick,https://pokeapi.co/api/v2/move/24/,hitmonlee,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
double-kick,https://pokeapi.co/api/v2/move/24/,nidoran-f,100.0,damage,0,physical,0,Inflicts regular damage.  Hits twice in one turn.,,0,0,2.0,,2.0,,30.0,30,0,0,,,selected-pokemon,fighting
poison-sting,https://pokeapi.co/api/v2/move/40/,nidoran-m,100.0,damage+ailment,0,physical,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,15.0,35,0,0,,,selected-pokemon,poison
poison-sting,https://pokeapi.co/api/v2/move/40/,nidoqueen,100.0,damage+ailment,0,physical,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,15.0,35,0,0,,,selected-pokemon,poison
poison-sting,https://pokeapi.co/api/v2/move/40/,nidoking,100.0,damage+ailment,0,physical,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,15.0,35,0,0,,,selected-pokemon,poison
poison-sting,https://pokeapi.co/api/v2/move/40/,nidoking,100.0,damage+ailment,0,physical,0,Inflicts regular damage.  Has a $effect_chance% chance to poison the target.,30.0,0,0,,,,,15.0,35,0,0,,,selected-pokemon,poison
